run_tag,family,dataset,emb,n_test,acc,tpr,tnr,human_f1,ai_f1,avg_f1,auroc,score_mode
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_gb_20260525_192840,gb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6244444444444445,0.5955555555555555,0.6533333333333333,0.6132723112128147,0.6349892008639308,0.6241307560383728,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_gb_20260526_011936,gb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6466666666666666,0.6177777777777778,0.6755555555555556,0.6361556064073226,0.6565874730021598,0.6463715397047411,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_gb_20260526_011936,gb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.61,0.6088888888888889,0.6111111111111112,0.6095661846496107,0.6104328523862376,0.6099995185179241,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_gb_20260526_011936,gb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6244444444444445,0.5955555555555555,0.6533333333333333,0.6132723112128147,0.6349892008639308,0.6241307560383728,,n/a
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_gb_20260526_033333,gb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.6466666666666666,0.6044444444444445,0.6888888888888889,0.6310904872389791,0.6609808102345416,0.6460356487367603,0.7032987654320988,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_gb_20260526_033333,gb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6122222222222222,0.6088888888888889,0.6155555555555555,0.6109253065774805,0.6135105204872646,0.6122179135323725,0.6644246913580247,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_gb_20260526_033333,gb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6255555555555555,0.5955555555555555,0.6555555555555556,0.6139747995418099,0.6364617044228694,0.6252182519823397,0.683520987654321,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_hgb_20260526_035244,hgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,ast,900,0.65,0.6288888888888889,0.6711111111111111,0.6424517593643587,0.6572361262241567,0.6498439427942577,0.7087753086419752,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_hgb_20260526_035244,hgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,code,900,0.6322222222222222,0.6155555555555555,0.6488888888888888,0.6259887005649718,0.6382513661202186,0.6321200333425951,0.680953086419753,proba
codesearchnet_starcoder2-15b-instruct-v0.1_4500_complexity_stratified_maxlen2048_hgb_20260526_035244,hgb,codesearchnet_starcoder2-15b-instruct-v0.1_python_merged_4500,combined,900,0.6166666666666667,0.5955555555555555,0.6377777777777778,0.6083995459704881,0.6245919477693145,0.6164957468699013,0.6872839506172841,proba
